sw-eth-c2e23-26-01;Pix EC,crate S1G05b,FEROL 6,FED 37,frlpc-s1d06-31-01
sw-eth-c2e23-26-01;Pix EC,crate S1G05b,FEROL 7,FED 38,frlpc-s1d06-31-01
sw-eth-c2e23-26-01;Pix EC,crate S1G05b,FEROL 8,FED 39,frlpc-s1d06-31-01
sw-eth-c2e23-26-01;ECAL B-,crate S2C02c,FEROL 1,FED 610,frlpc-s2d10-03-01
sw-eth-c2e23-26-01;ECAL B-,crate S2C02c,FEROL 2,FED 611,frlpc-s2d10-03-01
sw-eth-c2e23-26-01;ECAL B-,crate S2C02c,FEROL 3,FED 612,frlpc-s2d10-03-01
sw-eth-c2e23-26-01;ECAL B-,crate S2C02c,FEROL 4,FED 616,frlpc-s2d10-03-01
sw-eth-c2e23-26-01;ECAL B-,crate S2C02c,FEROL 5,FED 617,frlpc-s2d10-03-01
sw-eth-c2e23-26-01;ECAL B-,crate S2C02c,FEROL 6,FED 618,frlpc-s2d10-03-01
sw-eth-c2e23-26-01;ECAL B-,crate S2C02c,FEROL 7,FED 613,frlpc-s2d10-03-01
sw-eth-c2e23-26-01;ECAL B-,crate S2C02c,FEROL 8,FED 614,frlpc-s2d10-03-01
sw-eth-c2e23-26-01;ECAL B-,crate S2C02c,FEROL 9,FED 615,frlpc-s2d10-03-01
sw-eth-c2e23-26-01;MUON TRIG,crate S1C11c,FEROL 1
sw-eth-c2e23-26-01;MUON TRIG,crate S1C11c,FEROL 2
sw-eth-c2e23-26-01;MUON TRIG,crate S1C11c,FEROL 3
sw-eth-c2e23-26-01;MUON TRIG,crate S1C11c,FEROL 4
sw-eth-c2e23-26-01;MUON TRIG,crate S1C11c,FEROL 5
sw-eth-c2e23-26-01;MUON TRIG,crate S1C11c,FEROL 6
sw-eth-c2e23-26-01;MUON TRIG,crate S1C11c,FEROL 7
sw-eth-c2e23-26-01;MUON TRIG,crate S1C11c,FEROL 8
sw-eth-c2e23-26-01;ES-,crate S1C01b,FEROL 1,FED 546,frlpc-s1d06-13-01
sw-eth-c2e23-26-01;ES-,crate S1C01b,FEROL 2,FED 531,frlpc-s1d06-13-01
sw-eth-c2e23-26-01;ES-,crate S1C01b,FEROL 3,frlpc-s1d06-13-01
sw-eth-c2e23-26-01;ES-,crate S1C01b,FEROL 4,FED 547,frlpc-s1d06-13-01
sw-eth-c2e23-26-01;ES-,crate S1C01b,FEROL 5,FEDs 524,537,frlpc-s1d06-13-01
sw-eth-c2e23-26-01;ES-,crate S1C01b,FEROL 6,FEDs 532,539,frlpc-s1d06-13-01
sw-eth-c2e23-26-01;ES-,crate S1C01b,FEROL 7,FEDs 525,545,frlpc-s1d06-13-01
sw-eth-c2e23-26-01;ES-,crate S1C01b,FEROL 8,FED 540,frlpc-s1d06-13-01
sw-eth-c2e23-26-01;ES-,crate S1C01b,FEROL 9,FEDs 523,534,frlpc-s1d06-13-01
sw-eth-c2e23-26-01;ES-,crate S1C01b,FEROL 10,FEDs 522,541,frlpc-s1d06-13-01
sw-eth-c2e23-26-01;ES-,crate S1C01b,FEROL 11,FEDs 528,542,frlpc-s1d06-13-01
sw-eth-c2e23-26-01;ES-,crate S1C01b,FEROL 12,FED 520,frlpc-s1d06-13-01
sw-eth-c2e23-26-01;ES-,crate S1C01b,FEROL 13,FEDs 529,535,frlpc-s1d06-13-01
sw-eth-c2e23-26-01;ES-,crate S1C01b,FEROL 14,FED 530,frlpc-s1d06-13-01
sw-eth-c2e23-26-01;ru-c2e12-16-01
sw-eth-c2e23-26-01;ru-c2e12-17-01
sw-eth-c2e23-26-01;ru-c2e12-18-01
sw-eth-c2e23-26-01;ru-c2e14-16-01
sw-eth-c2e23-26-01;ru-c2e14-17-01
sw-eth-c2e23-26-01;ru-c2e14-18-01
sw-eth-c2e23-29-01;ECAL E+,crate S2D09a,FEROL 1,FED 648,frlpc-s2d10-10-01
sw-eth-c2e23-29-01;ECAL E+,crate S2D09a,FEROL 2,FED 649,frlpc-s2d10-10-01
sw-eth-c2e23-29-01;ECAL E+,crate S2D09a,FEROL 3,FED 650,frlpc-s2d10-10-01
sw-eth-c2e23-29-01;ECAL E+,crate S2D09a,FEROL 4,FED 654,frlpc-s2d10-10-01
sw-eth-c2e23-29-01;ECAL E+,crate S2D09a,FEROL 5,FED 646,frlpc-s2d10-10-01
sw-eth-c2e23-29-01;ECAL E+,crate S2D09a,FEROL 6,FED 647,frlpc-s2d10-10-01
sw-eth-c2e23-29-01;ECAL E+,crate S2D09a,FEROL 7,FED 651,frlpc-s2d10-10-01
sw-eth-c2e23-29-01;ECAL E+,crate S2D09a,FEROL 8,FED 652,frlpc-s2d10-10-01
sw-eth-c2e23-29-01;ECAL E+,crate S2D09a,FEROL 9,FED 653,frlpc-s2d10-10-01
sw-eth-c2e23-29-01;ECAL TRIG,crate S2D09d,FEROL 1
sw-eth-c2e23-29-01;ECAL TRIG,crate S2D09d,FEROL 2
sw-eth-c2e23-29-01;ECAL TRIG,crate S2D09d,FEROL 3
sw-eth-c2e23-29-01;ECAL TRIG,crate S2D09d,FEROL 4
sw-eth-c2e23-29-01;ECAL TRIG,crate S2D09d,FEROL 5
sw-eth-c2e23-29-01;ECAL TRIG,crate S2D09d,FEROL 6
sw-eth-c2e23-29-01;ECAL TRIG,crate S2D09d,FEROL 7
sw-eth-c2e23-29-01;ECAL TRIG,crate S2D09d,FEROL 8
sw-eth-c2e23-29-01;DT,crate S1F09e,FEROL 1
sw-eth-c2e23-29-01;DT,crate S1F09e,FEROL 2
sw-eth-c2e23-29-01;DT,crate S1F09e,FEROL 3
sw-eth-c2e23-29-01;DT,crate S1F09e,FEROL 4
sw-eth-c2e23-29-01;DT,crate S1F09e,FEROL 5
sw-eth-c2e23-29-01;DT,crate S1F09e,FEROL 6
sw-eth-c2e23-29-01;DT,crate S1F09e,FEROL 7
sw-eth-c2e23-29-01;DT,crate S1F09e,FEROL 8
